code,date,open,low,close,high
USDCNY.IB,2019/8/27 20:05,7.162,7.162,7.162,7.162
USDCNY.IB,2019/8/27 20:07,7.164,7.164,7.164,7.164
USDCNY.IB,2019/8/27 20:15,7.163,7.163,7.1635,7.1635
USDCNY.IB,2019/8/27 20:24,7.164,7.164,7.164,7.164
USDCNY.IB,2019/8/27 20:35,7.163,7.163,7.163,7.163
USDCNY.IB,2019/8/27 21:03,7.1622,7.1622,7.1622,7.1622
USDCNY.IB,2019/8/27 21:37,7.1603,7.1603,7.1603,7.1603
USDCNY.IB,2019/8/27 21:54,7.16,7.16,7.16,7.16
USDCNY.IB,2019/8/27 22:02,7.159,7.159,7.159,7.159
USDCNY.IB,2019/8/27 22:11,7.16,7.16,7.16,7.16
USDCNY.IB,2019/8/27 22:21,7.161,7.161,7.161,7.161
USDCNY.IB,2019/8/27 22:30,7.1605,7.159,7.159,7.1605
USDCNY.IB,2019/8/27 22:35,7.158,7.158,7.158,7.158
USDCNY.IB,2019/8/27 22:41,7.1585,7.1585,7.1585,7.1585
USDCNY.IB,2019/8/27 22:47,7.158,7.158,7.158,7.158
USDCNY.IB,2019/8/27 22:54,7.1575,7.1575,7.158,7.158
USDCNY.IB,2019/8/27 23:00,7.157,7.156,7.156,7.157
USDCNY.IB,2019/8/27 23:04,7.162,7.162,7.162,7.162
USDCNY.IB,2019/8/27 23:12,7.16,7.16,7.16,7.16
USDCNY.IB,2019/8/27 23:20,7.1625,7.1625,7.1625,7.1625
USDCNY.IB,2019/8/28 9:35,7.1581,7.1581,7.1606,7.1613
USDCNY.IB,2019/8/28 9:40,7.1615,7.1611,7.1619,7.1619
USDCNY.IB,2019/8/28 9:45,7.1613,7.1586,7.1586,7.1613
USDCNY.IB,2019/8/28 9:50,7.157,7.157,7.1591,7.1591
USDCNY.IB,2019/8/28 9:55,7.1592,7.1592,7.1606,7.1606
USDCNY.IB,2019/8/28 10:00,7.1599,7.1591,7.1591,7.1602
USDCNY.IB,2019/8/28 10:05,7.1587,7.1572,7.1572,7.159
USDCNY.IB,2019/8/28 10:09,7.1583,7.1583,7.1585,7.1587
USDCNY.IB,2019/8/28 10:14,7.1587,7.1586,7.1586,7.1594
USDCNY.IB,2019/8/28 10:19,7.159,7.159,7.161,7.161
USDCNY.IB,2019/8/28 10:25,7.1623,7.1621,7.1627,7.1627
USDCNY.IB,2019/8/28 10:30,7.1622,7.1622,7.1631,7.1634
USDCNY.IB,2019/8/28 10:35,7.1626,7.1625,7.1625,7.163
USDCNY.IB,2019/8/28 10:40,7.1629,7.1623,7.1623,7.1629
USDCNY.IB,2019/8/28 10:45,7.162,7.1617,7.1617,7.1621
USDCNY.IB,2019/8/28 10:50,7.1615,7.1604,7.161,7.1615
USDCNY.IB,2019/8/28 10:54,7.1604,7.1604,7.1611,7.1611
USDCNY.IB,2019/8/28 11:00,7.1616,7.1616,7.1616,7.1616
USDCNY.IB,2019/8/28 11:05,7.1608,7.1608,7.161,7.1611
USDCNY.IB,2019/8/28 11:10,7.1601,7.1586,7.1586,7.1601
USDCNY.IB,2019/8/28 11:15,7.159,7.1575,7.1577,7.159
USDCNY.IB,2019/8/28 11:20,7.1574,7.156,7.1568,7.1574
USDCNY.IB,2019/8/28 11:25,7.157,7.157,7.1573,7.1585
USDCNY.IB,2019/8/28 11:30,7.1566,7.1566,7.1577,7.1577
USDCNY.IB,2019/8/28 11:35,7.1578,7.1567,7.1572,7.1578
USDCNY.IB,2019/8/28 11:38,7.156,7.156,7.1563,7.1563
USDCNY.IB,2019/8/28 11:45,7.1558,7.1558,7.1562,7.1565
USDCNY.IB,2019/8/28 11:48,7.156,7.156,7.156,7.156
USDCNY.IB,2019/8/28 11:54,7.1562,7.1562,7.157,7.157
USDCNY.IB,2019/8/28 12:00,7.158,7.1571,7.1571,7.158
USDCNY.IB,2019/8/28 12:05,7.1575,7.157,7.1575,7.1575
USDCNY.IB,2019/8/28 12:09,7.1571,7.1571,7.1579,7.1579
USDCNY.IB,2019/8/28 12:25,7.1571,7.1569,7.1569,7.1571
USDCNY.IB,2019/8/28 12:27,7.1573,7.1573,7.1573,7.1573
USDCNY.IB,2019/8/28 12:40,7.157,7.157,7.1571,7.1573
USDCNY.IB,2019/8/28 12:49,7.1578,7.1578,7.1578,7.1578
USDCNY.IB,2019/8/28 12:54,7.1571,7.1571,7.1577,7.1577
USDCNY.IB,2019/8/28 12:56,7.1571,7.1571,7.1571,7.1571
USDCNY.IB,2019/8/28 13:04,7.1578,7.1578,7.1578,7.1578
USDCNY.IB,2019/8/28 13:15,7.1579,7.1579,7.1579,7.1579
USDCNY.IB,2019/8/28 13:25,7.1583,7.1574,7.1574,7.1583
USDCNY.IB,2019/8/28 13:28,7.1582,7.158,7.1588,7.1588
USDCNY.IB,2019/8/28 13:35,7.1578,7.1576,7.1577,7.1578
USDCNY.IB,2019/8/28 13:40,7.158,7.158,7.1583,7.1587
USDCNY.IB,2019/8/28 13:45,7.1585,7.158,7.1585,7.1585
USDCNY.IB,2019/8/28 13:50,7.1577,7.1577,7.158,7.1584
USDCNY.IB,2019/8/28 13:54,7.1582,7.1581,7.1583,7.1583
USDCNY.IB,2019/8/28 14:00,7.1581,7.1581,7.1603,7.1605
USDCNY.IB,2019/8/28 14:05,7.1604,7.1604,7.1612,7.1612
USDCNY.IB,2019/8/28 14:10,7.1609,7.1607,7.1612,7.1612
USDCNY.IB,2019/8/28 14:15,7.1604,7.1604,7.1608,7.1608
USDCNY.IB,2019/8/28 14:20,7.1606,7.16,7.1605,7.1608
USDCNY.IB,2019/8/28 14:25,7.1603,7.1602,7.1609,7.1609
USDCNY.IB,2019/8/28 14:30,7.1607,7.1607,7.161,7.1617
USDCNY.IB,2019/8/28 14:35,7.1605,7.16,7.1602,7.1609
USDCNY.IB,2019/8/28 14:40,7.16,7.1587,7.159,7.16
USDCNY.IB,2019/8/28 14:45,7.1592,7.1585,7.1586,7.1592
USDCNY.IB,2019/8/28 14:49,7.1576,7.1575,7.158,7.158
USDCNY.IB,2019/8/28 14:55,7.1585,7.1584,7.1588,7.1588
USDCNY.IB,2019/8/28 14:59,7.1585,7.1585,7.159,7.1592
USDCNY.IB,2019/8/28 15:05,7.16,7.16,7.1601,7.1607
USDCNY.IB,2019/8/28 15:09,7.16,7.16,7.1606,7.1606
USDCNY.IB,2019/8/28 15:15,7.1609,7.1606,7.162,7.162
USDCNY.IB,2019/8/28 15:20,7.1618,7.1614,7.1614,7.1624
USDCNY.IB,2019/8/28 15:25,7.1616,7.1612,7.1618,7.1618
USDCNY.IB,2019/8/28 15:30,7.1619,7.1612,7.1618,7.1625
USDCNY.IB,2019/8/28 15:35,7.1629,7.1624,7.1625,7.1631
USDCNY.IB,2019/8/28 15:40,7.163,7.1623,7.1632,7.1632
USDCNY.IB,2019/8/28 15:45,7.1639,7.163,7.1632,7.1639
USDCNY.IB,2019/8/28 15:50,7.164,7.164,7.1657,7.1657
USDCNY.IB,2019/8/28 15:55,7.1655,7.1654,7.1657,7.1657
USDCNY.IB,2019/8/28 16:00,7.1667,7.1663,7.1666,7.1673
USDCNY.IB,2019/8/28 16:05,7.1675,7.1651,7.1651,7.1681
USDCNY.IB,2019/8/28 16:10,7.1648,7.1641,7.165,7.165
USDCNY.IB,2019/8/28 16:15,7.1648,7.1626,7.1627,7.1648
USDCNY.IB,2019/8/28 16:18,7.1626,7.1626,7.1635,7.1635
USDCNY.IB,2019/8/28 16:25,7.1633,7.163,7.163,7.1636
USDCNY.IB,2019/8/28 16:30,7.1629,7.1629,7.1646,7.1646
USDCNY.IB,2019/8/28 16:35,7.1649,7.1649,7.1665,7.1665
USDCNY.IB,2019/8/28 16:40,7.1663,7.1656,7.1675,7.1675
USDCNY.IB,2019/8/28 16:45,7.1678,7.1664,7.1664,7.168
USDCNY.IB,2019/8/28 16:50,7.1668,7.165,7.1654,7.1668
USDCNY.IB,2019/8/28 16:55,7.165,7.165,7.1651,7.1658
USDCNY.IB,2019/8/28 17:00,7.166,7.1651,7.1651,7.166
USDCNY.IB,2019/8/28 17:04,7.165,7.1645,7.1645,7.165
USDCNY.IB,2019/8/28 17:10,7.1648,7.1646,7.1646,7.1652
USDCNY.IB,2019/8/28 17:15,7.1652,7.1644,7.1652,7.1672
USDCNY.IB,2019/8/28 17:20,7.1656,7.1646,7.1646,7.1656
USDCNY.IB,2019/8/28 17:25,7.1645,7.1645,7.1645,7.1645
USDCNY.IB,2019/8/28 17:28,7.1641,7.1636,7.1636,7.1641
USDCNY.IB,2019/8/28 17:35,7.1645,7.1642,7.1642,7.1651
USDCNY.IB,2019/8/28 17:38,7.1648,7.1642,7.1642,7.1648
USDCNY.IB,2019/8/28 17:45,7.1637,7.1637,7.1647,7.1647
USDCNY.IB,2019/8/28 17:50,7.1644,7.164,7.164,7.1644
USDCNY.IB,2019/8/28 17:54,7.1635,7.1632,7.1632,7.1637
USDCNY.IB,2019/8/28 17:59,7.1622,7.1611,7.1611,7.1622
USDCNY.IB,2019/8/28 18:29,7.163,7.1607,7.1607,7.163
USDCNY.IB,2019/8/28 18:40,7.163,7.163,7.163,7.163
USDCNY.IB,2019/8/28 18:44,7.1633,7.1633,7.1635,7.1635
USDCNY.IB,2019/8/28 18:48,7.1619,7.1619,7.1625,7.1625
USDCNY.IB,2019/8/28 18:54,7.1615,7.1615,7.1615,7.1615
USDCNY.IB,2019/8/28 19:18,7.1616,7.1616,7.1616,7.1616
USDCNY.IB,2019/8/28 19:26,7.162,7.162,7.162,7.162
USDCNY.IB,2019/8/28 19:37,7.1616,7.1616,7.1616,7.1616
USDCNY.IB,2019/8/28 20:00,7.161,7.161,7.161,7.161
USDCNY.IB,2019/8/28 20:12,7.1603,7.1603,7.1603,7.1603
USDCNY.IB,2019/8/28 20:36,7.1612,7.1612,7.1612,7.1612
USDCNY.IB,2019/8/28 20:46,7.1613,7.1613,7.1613,7.1613
USDCNY.IB,2019/8/28 20:53,7.1612,7.1612,7.1613,7.1613
USDCNY.IB,2019/8/28 21:09,7.1615,7.1615,7.1615,7.1615
USDCNY.IB,2019/8/28 21:21,7.1622,7.1622,7.1622,7.1622
USDCNY.IB,2019/8/28 21:27,7.1625,7.1625,7.1628,7.1628
USDCNY.IB,2019/8/28 21:40,7.163,7.163,7.1634,7.1634
USDCNY.IB,2019/8/28 22:02,7.163,7.163,7.163,7.163
USDCNY.IB,2019/8/28 22:13,7.1634,7.1634,7.1634,7.1634
USDCNY.IB,2019/8/28 22:19,7.164,7.164,7.1644,7.1644
USDCNY.IB,2019/8/28 22:44,7.1635,7.1635,7.1635,7.1635
USDCNY.IB,2019/8/28 23:06,7.1645,7.1645,7.1645,7.1645
USDCNY.IB,2019/8/29 9:35,7.1634,7.163,7.1639,7.1639
USDCNY.IB,2019/8/29 9:40,7.1655,7.1655,7.166,7.167
USDCNY.IB,2019/8/29 9:45,7.1665,7.1665,7.1674,7.1674
USDCNY.IB,2019/8/29 9:50,7.1666,7.1666,7.169,7.169
USDCNY.IB,2019/8/29 9:54,7.1696,7.1687,7.1688,7.1696
USDCNY.IB,2019/8/29 10:00,7.1691,7.169,7.1704,7.1706
USDCNY.IB,2019/8/29 10:05,7.17,7.1682,7.1686,7.17
USDCNY.IB,2019/8/29 10:09,7.1688,7.1685,7.1685,7.1688
USDCNY.IB,2019/8/29 10:15,7.1681,7.1672,7.1676,7.1681
USDCNY.IB,2019/8/29 10:20,7.168,7.168,7.1684,7.1684
USDCNY.IB,2019/8/29 10:25,7.1687,7.1682,7.1683,7.1687
USDCNY.IB,2019/8/29 10:30,7.1681,7.168,7.168,7.1692
USDCNY.IB,2019/8/29 10:35,7.1679,7.1675,7.1675,7.168
USDCNY.IB,2019/8/29 10:40,7.1679,7.1668,7.1669,7.1679
USDCNY.IB,2019/8/29 10:45,7.1673,7.1664,7.1665,7.1673
USDCNY.IB,2019/8/29 10:48,7.1663,7.1658,7.1658,7.1663
USDCNY.IB,2019/8/29 10:55,7.166,7.166,7.1662,7.1667
USDCNY.IB,2019/8/29 11:00,7.1658,7.1648,7.1654,7.166
USDCNY.IB,2019/8/29 11:03,7.1656,7.1654,7.1659,7.1659
USDCNY.IB,2019/8/29 11:10,7.1662,7.1662,7.1672,7.1672
USDCNY.IB,2019/8/29 11:14,7.1673,7.1662,7.1665,7.1673
USDCNY.IB,2019/8/29 11:20,7.1667,7.1665,7.1665,7.1672
USDCNY.IB,2019/8/29 11:24,7.1666,7.1665,7.1665,7.1669
USDCNY.IB,2019/8/29 11:30,7.1669,7.1668,7.1668,7.1672
USDCNY.IB,2019/8/29 11:35,7.1675,7.1671,7.1671,7.1675
USDCNY.IB,2019/8/29 11:40,7.1668,7.1668,7.167,7.167
USDCNY.IB,2019/8/29 11:45,7.1668,7.1666,7.1666,7.1672
USDCNY.IB,2019/8/29 11:50,7.1665,7.1665,7.167,7.167
USDCNY.IB,2019/8/29 11:55,7.1668,7.1665,7.1665,7.1668
USDCNY.IB,2019/8/29 11:56,7.1664,7.1664,7.1664,7.1664
USDCNY.IB,2019/8/29 12:01,7.1668,7.1668,7.1668,7.1668
USDCNY.IB,2019/8/29 12:14,7.167,7.1669,7.1669,7.167
USDCNY.IB,2019/8/29 12:17,7.167,7.167,7.167,7.167
USDCNY.IB,2019/8/29 12:43,7.1669,7.1669,7.1669,7.1669
USDCNY.IB,2019/8/29 12:54,7.167,7.167,7.167,7.167
USDCNY.IB,2019/8/29 13:04,7.1665,7.1665,7.1665,7.1665
USDCNY.IB,2019/8/29 13:11,7.167,7.167,7.167,7.167
USDCNY.IB,2019/8/29 13:20,7.1669,7.1669,7.1671,7.1671
USDCNY.IB,2019/8/29 13:25,7.1673,7.1673,7.1675,7.1675
USDCNY.IB,2019/8/29 13:28,7.1671,7.1671,7.1671,7.1671
USDCNY.IB,2019/8/29 13:35,7.1674,7.167,7.1674,7.1674
USDCNY.IB,2019/8/29 13:40,7.1678,7.1678,7.168,7.1683
USDCNY.IB,2019/8/29 13:45,7.1683,7.1676,7.1682,7.1683
USDCNY.IB,2019/8/29 13:50,7.1684,7.168,7.1681,7.1684
USDCNY.IB,2019/8/29 13:55,7.1682,7.1674,7.1674,7.1683
USDCNY.IB,2019/8/29 13:57,7.1673,7.167,7.167,7.1673
USDCNY.IB,2019/8/29 14:05,7.1668,7.1652,7.1658,7.1668
USDCNY.IB,2019/8/29 14:10,7.1662,7.1652,7.1656,7.1662
USDCNY.IB,2019/8/29 14:15,7.1652,7.1652,7.1655,7.1655
USDCNY.IB,2019/8/29 14:20,7.1658,7.1656,7.1659,7.1659
USDCNY.IB,2019/8/29 14:25,7.1657,7.1657,7.1658,7.1659
USDCNY.IB,2019/8/29 14:30,7.1654,7.165,7.165,7.1657
USDCNY.IB,2019/8/29 14:35,7.1647,7.1642,7.1642,7.165
USDCNY.IB,2019/8/29 14:40,7.1647,7.1643,7.1655,7.1655
USDCNY.IB,2019/8/29 14:45,7.1656,7.1656,7.1673,7.1673
USDCNY.IB,2019/8/29 14:50,7.1676,7.1673,7.1673,7.1679
USDCNY.IB,2019/8/29 14:55,7.1676,7.1672,7.1679,7.1679
USDCNY.IB,2019/8/29 15:00,7.1675,7.1675,7.1676,7.1679
USDCNY.IB,2019/8/29 15:05,7.1679,7.1679,7.1681,7.1685
USDCNY.IB,2019/8/29 15:10,7.1675,7.1645,7.1662,7.1675
USDCNY.IB,2019/8/29 15:14,7.166,7.1634,7.165,7.166
USDCNY.IB,2019/8/29 15:19,7.1635,7.1635,7.1651,7.1658
USDCNY.IB,2019/8/29 15:25,7.1652,7.1639,7.1641,7.1652
USDCNY.IB,2019/8/29 15:30,7.1645,7.1644,7.1644,7.1649
USDCNY.IB,2019/8/29 15:35,7.1633,7.1625,7.1625,7.1633
USDCNY.IB,2019/8/29 15:39,7.1618,7.1605,7.1615,7.162
USDCNY.IB,2019/8/29 15:45,7.1601,7.1586,7.1604,7.1605
USDCNY.IB,2019/8/29 15:50,7.161,7.1596,7.1599,7.161
USDCNY.IB,2019/8/29 15:55,7.1585,7.1545,7.1545,7.1585
USDCNY.IB,2019/8/29 15:59,7.154,7.1531,7.1541,7.1541
USDCNY.IB,2019/8/29 16:05,7.1536,7.1536,7.1554,7.1555
USDCNY.IB,2019/8/29 16:10,7.1555,7.1548,7.1548,7.1563
USDCNY.IB,2019/8/29 16:15,7.1535,7.1498,7.1509,7.1535
USDCNY.IB,2019/8/29 16:20,7.151,7.1501,7.1514,7.1514
USDCNY.IB,2019/8/29 16:25,7.1513,7.1504,7.1506,7.1513
USDCNY.IB,2019/8/29 16:30,7.1515,7.1514,7.1515,7.1516
USDCNY.IB,2019/8/29 16:35,7.152,7.151,7.151,7.1528
USDCNY.IB,2019/8/29 16:40,7.1508,7.1499,7.15,7.1513
USDCNY.IB,2019/8/29 16:45,7.1505,7.1489,7.1489,7.1505
USDCNY.IB,2019/8/29 16:49,7.1496,7.1483,7.1486,7.1496
USDCNY.IB,2019/8/29 16:55,7.1482,7.148,7.1481,7.149
USDCNY.IB,2019/8/29 17:00,7.1482,7.148,7.1486,7.1486
USDCNY.IB,2019/8/29 17:05,7.146,7.145,7.1461,7.1461
USDCNY.IB,2019/8/29 17:09,7.1465,7.1455,7.1455,7.147
USDCNY.IB,2019/8/29 17:15,7.1454,7.1454,7.146,7.147
USDCNY.IB,2019/8/29 17:17,7.1458,7.1456,7.1456,7.1458
USDCNY.IB,2019/8/29 17:25,7.145,7.145,7.1465,7.1465
USDCNY.IB,2019/8/29 17:30,7.147,7.147,7.1473,7.1481
USDCNY.IB,2019/8/29 17:35,7.1491,7.149,7.1499,7.1499
USDCNY.IB,2019/8/29 17:40,7.1505,7.1505,7.1505,7.1505
USDCNY.IB,2019/8/29 17:42,7.1499,7.1499,7.1499,7.1499
USDCNY.IB,2019/8/29 17:54,7.1492,7.1489,7.1492,7.1492
USDCNY.IB,2019/8/29 17:59,7.1493,7.1472,7.1498,7.1498
USDCNY.IB,2019/8/29 18:02,7.1494,7.1494,7.1494,7.1494
USDCNY.IB,2019/8/29 18:10,7.1497,7.1497,7.15,7.15
USDCNY.IB,2019/8/29 18:13,7.1503,7.1503,7.1504,7.1504
USDCNY.IB,2019/8/29 18:25,7.1511,7.1511,7.1513,7.1513
USDCNY.IB,2019/8/29 18:34,7.1505,7.1505,7.1505,7.1505
USDCNY.IB,2019/8/29 18:52,7.15,7.1499,7.1499,7.15
USDCNY.IB,2019/8/29 19:00,7.1495,7.1495,7.1495,7.1495
USDCNY.IB,2019/8/29 19:02,7.1494,7.1485,7.1485,7.1494
USDCNY.IB,2019/8/29 19:09,7.1475,7.1475,7.1485,7.1486
USDCNY.IB,2019/8/29 19:14,7.148,7.148,7.148,7.148
USDCNY.IB,2019/8/29 19:21,7.1475,7.1475,7.1475,7.1475
USDCNY.IB,2019/8/29 19:31,7.1473,7.1473,7.1473,7.1473
USDCNY.IB,2019/8/29 19:38,7.1478,7.1478,7.1478,7.1478
USDCNY.IB,2019/8/29 19:42,7.1473,7.1473,7.1478,7.1478
USDCNY.IB,2019/8/29 19:50,7.147,7.147,7.147,7.147
USDCNY.IB,2019/8/29 19:54,7.144,7.1409,7.1409,7.144
USDCNY.IB,2019/8/29 20:00,7.1423,7.1423,7.1423,7.1423
USDCNY.IB,2019/8/29 20:01,7.142,7.142,7.142,7.142
USDCNY.IB,2019/8/29 20:07,7.1428,7.1428,7.1428,7.1428
USDCNY.IB,2019/8/29 20:20,7.143,7.1429,7.1429,7.143
USDCNY.IB,2019/8/29 20:35,7.142,7.142,7.142,7.142
USDCNY.IB,2019/8/29 20:40,7.1429,7.1429,7.1432,7.1432
USDCNY.IB,2019/8/29 20:48,7.1435,7.1435,7.1435,7.1435
USDCNY.IB,2019/8/29 20:52,7.1415,7.1415,7.1433,7.1433
USDCNY.IB,2019/8/29 20:57,7.1445,7.1445,7.1445,7.1445
USDCNY.IB,2019/8/29 21:04,7.146,7.145,7.145,7.146
USDCNY.IB,2019/8/29 21:09,7.1455,7.1455,7.1465,7.1465
USDCNY.IB,2019/8/29 21:12,7.148,7.148,7.148,7.148
USDCNY.IB,2019/8/29 21:18,7.1492,7.1492,7.1492,7.1492
USDCNY.IB,2019/8/29 21:21,7.148,7.148,7.148,7.148
USDCNY.IB,2019/8/29 21:35,7.1445,7.1445,7.1445,7.1445
USDCNY.IB,2019/8/29 21:38,7.145,7.145,7.1461,7.147
USDCNY.IB,2019/8/29 21:42,7.144,7.144,7.144,7.144
USDCNY.IB,2019/8/29 21:47,7.145,7.145,7.145,7.145
USDCNY.IB,2019/8/29 22:00,7.1464,7.146,7.146,7.1464
USDCNY.IB,2019/8/29 22:09,7.1475,7.1475,7.1475,7.1475
USDCNY.IB,2019/8/29 22:23,7.1465,7.1465,7.1465,7.1465
USDCNY.IB,2019/8/29 22:37,7.1445,7.1445,7.1445,7.1445
USDCNY.IB,2019/8/29 23:09,7.1465,7.1465,7.1465,7.1465
USDCNY.IB,2019/8/29 23:24,7.145,7.145,7.145,7.145
USDCNY.IB,2019/8/29 23:27,7.143,7.143,7.143,7.143
USDCNY.IB,2019/8/30 9:35,7.15,7.15,7.152,7.152
USDCNY.IB,2019/8/30 9:40,7.1512,7.1496,7.151,7.1512
USDCNY.IB,2019/8/30 9:45,7.1512,7.1498,7.1499,7.1512
USDCNY.IB,2019/8/30 9:50,7.1488,7.1471,7.1472,7.1488
USDCNY.IB,2019/8/30 9:55,7.1483,7.147,7.147,7.1484
USDCNY.IB,2019/8/30 10:00,7.1475,7.1474,7.1479,7.1479
USDCNY.IB,2019/8/30 10:05,7.1491,7.1487,7.1495,7.1495
USDCNY.IB,2019/8/30 10:09,7.1486,7.1486,7.1499,7.1499
USDCNY.IB,2019/8/30 10:15,7.1496,7.1489,7.1492,7.1496
USDCNY.IB,2019/8/30 10:20,7.153,7.1528,7.1549,7.1557
USDCNY.IB,2019/8/30 10:24,7.1543,7.1533,7.1537,7.1543
USDCNY.IB,2019/8/30 10:30,7.1535,7.153,7.153,7.1535
USDCNY.IB,2019/8/30 10:35,7.1534,7.1533,7.1534,7.1534
USDCNY.IB,2019/8/30 10:40,7.154,7.1534,7.1534,7.154
USDCNY.IB,2019/8/30 10:45,7.1539,7.153,7.1532,7.1539
USDCNY.IB,2019/8/30 10:50,7.1535,7.1535,7.1545,7.1545
USDCNY.IB,2019/8/30 10:55,7.1544,7.1536,7.1536,7.1545
USDCNY.IB,2019/8/30 11:00,7.1537,7.1532,7.1532,7.1537
USDCNY.IB,2019/8/30 11:05,7.1533,7.1528,7.1534,7.1535
USDCNY.IB,2019/8/30 11:09,7.1528,7.1528,7.1537,7.1537
USDCNY.IB,2019/8/30 11:15,7.1543,7.1534,7.1534,7.1543
USDCNY.IB,2019/8/30 11:20,7.1532,7.1528,7.1531,7.1534
USDCNY.IB,2019/8/30 11:24,7.1526,7.1511,7.1511,7.1526
USDCNY.IB,2019/8/30 11:30,7.1512,7.1512,7.1514,7.1518
USDCNY.IB,2019/8/30 11:35,7.1512,7.1512,7.1526,7.1526
USDCNY.IB,2019/8/30 11:40,7.1522,7.1506,7.1506,7.1522
USDCNY.IB,2019/8/30 11:44,7.1515,7.1501,7.1512,7.1515
USDCNY.IB,2019/8/30 11:49,7.151,7.151,7.1516,7.152
USDCNY.IB,2019/8/30 11:54,7.1519,7.1509,7.1509,7.1519
USDCNY.IB,2019/8/30 11:58,7.151,7.151,7.1511,7.1511
USDCNY.IB,2019/8/30 12:05,7.1512,7.1512,7.1521,7.1521
USDCNY.IB,2019/8/30 12:07,7.152,7.152,7.1525,7.1525
USDCNY.IB,2019/8/30 12:13,7.1527,7.1527,7.1527,7.1527
USDCNY.IB,2019/8/30 12:24,7.1529,7.1526,7.1526,7.1529
USDCNY.IB,2019/8/30 12:26,7.1525,7.1525,7.1525,7.1525
USDCNY.IB,2019/8/30 12:34,7.153,7.153,7.153,7.153
USDCNY.IB,2019/8/30 12:43,7.152,7.152,7.1521,7.1521
USDCNY.IB,2019/8/30 12:57,7.1512,7.1512,7.1512,7.1512
USDCNY.IB,2019/8/30 13:01,7.1515,7.1515,7.1515,7.1515
USDCNY.IB,2019/8/30 13:10,7.1506,7.1506,7.1525,7.1525
USDCNY.IB,2019/8/30 13:20,7.1524,7.1518,7.1518,7.153
USDCNY.IB,2019/8/30 13:30,7.1523,7.1523,7.153,7.153
USDCNY.IB,2019/8/30 13:35,7.1528,7.1526,7.153,7.153
USDCNY.IB,2019/8/30 13:40,7.1533,7.1527,7.1533,7.1534
USDCNY.IB,2019/8/30 13:45,7.1528,7.1524,7.1524,7.1533
USDCNY.IB,2019/8/30 13:50,7.1523,7.1508,7.1508,7.1523
USDCNY.IB,2019/8/30 13:55,7.1496,7.1496,7.1496,7.1502
USDCNY.IB,2019/8/30 14:00,7.1491,7.149,7.149,7.1493
USDCNY.IB,2019/8/30 14:05,7.1496,7.1496,7.151,7.151
USDCNY.IB,2019/8/30 14:10,7.1506,7.1506,7.1511,7.1512
USDCNY.IB,2019/8/30 14:15,7.1512,7.151,7.1512,7.152
USDCNY.IB,2019/8/30 14:20,7.1523,7.1523,7.153,7.1543
USDCNY.IB,2019/8/30 14:25,7.1529,7.1529,7.1549,7.1549
USDCNY.IB,2019/8/30 14:30,7.1545,7.1539,7.1539,7.1546
USDCNY.IB,2019/8/30 14:35,7.1536,7.1528,7.1528,7.1536
USDCNY.IB,2019/8/30 14:40,7.1532,7.1521,7.1524,7.1532
USDCNY.IB,2019/8/30 14:45,7.1529,7.1518,7.1518,7.1529
USDCNY.IB,2019/8/30 14:50,7.1517,7.1513,7.1515,7.1517
USDCNY.IB,2019/8/30 14:55,7.152,7.1505,7.1505,7.152
USDCNY.IB,2019/8/30 15:00,7.1495,7.1484,7.1495,7.1495
USDCNY.IB,2019/8/30 15:05,7.1514,7.1501,7.1501,7.1514
USDCNY.IB,2019/8/30 15:10,7.1507,7.1492,7.1492,7.1507
USDCNY.IB,2019/8/30 15:15,7.149,7.149,7.1503,7.1505
USDCNY.IB,2019/8/30 15:20,7.1508,7.1499,7.1499,7.151
USDCNY.IB,2019/8/30 15:25,7.1505,7.148,7.148,7.1505
USDCNY.IB,2019/8/30 15:30,7.1455,7.1455,7.1474,7.1474
USDCNY.IB,2019/8/30 15:34,7.1471,7.1458,7.146,7.1471
USDCNY.IB,2019/8/30 15:39,7.1459,7.14,7.141,7.1459
USDCNY.IB,2019/8/30 15:45,7.142,7.1394,7.1394,7.142
USDCNY.IB,2019/8/30 15:50,7.1411,7.1409,7.1412,7.1419
USDCNY.IB,2019/8/30 15:55,7.1413,7.1396,7.1396,7.1413
USDCNY.IB,2019/8/30 16:00,7.139,7.1382,7.1418,7.1418
USDCNY.IB,2019/8/30 16:05,7.1428,7.1405,7.1418,7.1428
USDCNY.IB,2019/8/30 16:08,7.142,7.142,7.1425,7.1425
USDCNY.IB,2019/8/30 16:15,7.1428,7.141,7.142,7.1428
USDCNY.IB,2019/8/30 16:20,7.143,7.1419,7.143,7.1435
USDCNY.IB,2019/8/30 16:25,7.144,7.1436,7.1447,7.1447
USDCNY.IB,2019/8/30 16:30,7.1439,7.1439,7.1462,7.1462
USDCNY.IB,2019/8/30 16:35,7.1458,7.1451,7.1451,7.1463
USDCNY.IB,2019/8/30 16:40,7.1457,7.144,7.1466,7.1466
USDCNY.IB,2019/8/30 16:45,7.1474,7.1468,7.1468,7.1474
USDCNY.IB,2019/8/30 16:50,7.1475,7.1468,7.147,7.1485
USDCNY.IB,2019/8/30 16:55,7.1461,7.146,7.147,7.1475
USDCNY.IB,2019/8/30 17:00,7.1463,7.1463,7.1478,7.1479
USDCNY.IB,2019/8/30 17:04,7.1482,7.1466,7.1484,7.1484
USDCNY.IB,2019/8/30 17:10,7.1476,7.1476,7.148,7.1492
